ID,POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
278,RP,Jose Cisnero,Chico,34777, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,1.1,5,3,0,0,0,0,0,0,0,2,0,3,0,.000,0,0,0,0,2,0.36,0,0,0,1,3.33,0.0,0.0,0.1,3.28,1,2,0,0,0,0,0,0,0,.000,0.00,0.2,.000,1,1,1.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
73,RP,Sam Clay,Finneytown,40829, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,1.1,13,12,8,6,2,0,0,7,2,1,0,1,0,.727,0,0,0,1,2,0.86,2,0,0,0,4.08,-0.7,0.0,-0.5,5.69,1,1,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,1.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
185,RP,Dylan Coleman,Whitestone,34720, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,0,5.1,22,19,3,2,1,0,0,0,0,3,0,8,0,.273,0,0,0,0,5,1.19,5,3,1,0,2.02,0.2,0.2,0.4,2.70,1,5,0,0,0,0,0,0,0,.000,0.00,-0.3,.000,1,0,5.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
148,RP,Dylan Coleman,Tar Valon,34720, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,3.1,14,12,3,0,1,0,2,3,3,2,0,5,0,.200,0,0,0,1,3,0.47,3,1,0,0,9.93,-0.1,-0.2,-0.1,2.97,1,3,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
383,RP,Frank Corridon,Wedgwood,38637, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,0,7.0,33,29,9,8,0,0,1,3,3,3,0,8,1,.400,0,0,0,1,4,1.31,6,6,1,0,4.61,-0.1,0.1,0.2,3.52,1,4,0,0,0,0,0,0,0,.000,0.00,-0.3,.000,1,0,7.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
116,RP,Kyle Davies,Derp Force,36089, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,0,5.2,27,22,5,3,1,0,1,4,4,5,0,10,0,.364,0,0,0,0,4,1.79,2,5,0,0,4.74,-0.1,0.0,-0.0,2.84,1,4,0,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,5.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
14,RP,Jimmie DeShong,Hoollebob,40299, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,8.2,37,34,7,5,1,0,1,5,4,3,0,5,0,.214,0,0,0,0,3,1.19,9,12,0,0,4.71,0.2,0.1,0.1,4.95,1,3,0,1,0,0,1,0,0,.000,0.00,-0.3,.000,0,0,8.2,0,0,0.00,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
177,RP,Phillip Diehl,Newark,40831, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,2.0,12,10,4,3,1,0,0,2,2,2,0,1,0,.444,0,0,0,0,3,0.55,1,4,0,0,5.33,-0.3,-0.0,-0.1,6.74,1,3,0,1,0,1,0,0,0,1.000,4.50,0.1,.000,0,0,2.0,0,0,0.00,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0
8,RP,Bill Dillman,Hoollebob,40294, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,6.0,26,23,5,3,0,0,2,2,2,2,0,7,1,.214,0,0,0,0,2,0.62,4,7,0,0,6.83,0.0,-0.1,0.2,2.86,1,2,0,1,1,0,0,0,0,1.000,1.50,0.1,1.019,0,0,6.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.3,0.0
321,RP,Paul Fry,Morristown,35002, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,0,1.1,11,9,5,3,1,0,1,5,5,2,0,2,0,.667,0,0,1,0,1,0.39,1,1,0,0,14.58,-0.0,-0.1,-0.3,5.39,1,1,0,1,1,0,0,0,0,1.000,6.75,0.0,1.019,0,0,1.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.1,0.0
64,RP,Paul Fry,Finneytown,35002, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,0,1.2,7,7,2,2,0,0,0,0,0,0,0,1,0,.333,0,0,0,0,1,0.17,1,3,0,0,2.13,0.0,0.1,0.1,3.45,1,1,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,1.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
212,RP,Aaron Fultz,Long Beach,40208, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,0,5.0,21,17,3,2,0,0,1,1,1,4,0,5,0,.182,0,0,0,0,4,0.53,1,8,0,1,6.33,0.0,-0.1,0.2,4.12,1,4,0,0,0,0,0,0,0,.000,0.00,0.2,.000,1,1,5.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
197,RP,Luis Garcia,Whitestone,34059, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,0,6.1,24,22,4,3,0,0,1,2,2,2,1,9,0,.250,0,0,0,1,5,1.84,8,1,1,0,3.01,0.2,0.2,0.3,2.81,1,5,0,1,1,0,0,0,0,1.000,1.42,-0.3,1.019,1,0,6.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
320,RP,Lucas Gilbreath,Morristown,34127, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,1.2,11,10,4,2,0,0,2,4,3,1,0,1,0,.286,0,0,0,0,2,0.80,0,4,0,0,19.53,-0.4,-0.2,-0.2,5.33,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,1.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
406,RP,Fred Gladding,Portland,40191, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,0,1.2,7,7,2,1,0,0,1,1,1,0,0,1,0,.200,0,0,0,0,1,0.93,2,2,1,0,9.93,-0.0,-0.1,0.0,3.87,1,1,0,0,0,0,0,0,0,.000,0.00,-0.3,.000,1,0,1.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
291,RP,Zack Godley,Baseball,39365, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,3.0,12,11,2,1,0,0,1,1,1,1,0,5,0,.200,0,0,0,0,2,0.28,1,3,0,0,5.33,0.0,-0.0,0.1,0.84,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
229,RP,Sean Guenther,Long Beach,34485, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,3.2,19,17,5,4,0,0,1,3,3,2,0,2,0,.286,0,0,2,0,3,0.85,4,5,0,0,7.42,-0.3,-0.1,-0.1,5.70,1,3,0,1,1,0,0,0,0,1.000,2.45,0.1,1.019,0,0,3.2,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.1,0.0
393,RP,Deolis Guerra,Portland,34631, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.0,7,6,0,0,0,0,0,0,0,1,0,4,0,.000,0,0,0,0,2,0.36,2,0,0,0,0.83,0.0,0.1,0.1,2.03,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
266,RP,Deolis Guerra,Chico,34631, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,2.2,10,10,2,1,0,0,1,1,1,0,0,4,0,.200,0,0,0,0,3,0.76,3,1,0,0,5.20,0.0,-0.0,0.1,1.28,1,3,0,0,0,0,0,0,0,.000,0.00,-0.1,.000,0,0,2.2,0,0,0.00,0,0,0,0,1,0,0,0,0,0,0,0.1,0.0
196,RP,Deolis Guerra,Whitestone,34631, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,6,0,5.2,26,22,6,3,1,0,2,3,3,4,0,4,0,.250,0,0,0,0,6,1.75,6,6,0,0,8.62,-0.4,-0.3,0.1,5.47,1,6,0,1,0,1,0,0,0,1.000,1.59,0.1,.000,0,0,5.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0
131,RP,Deolis Guerra,Tar Valon,34631, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,0,4.0,17,16,4,2,2,0,0,3,2,1,0,5,0,.364,0,0,0,0,5,0.59,4,3,0,0,1.58,-0.1,0.2,-0.0,2.55,1,4,0,1,0,1,0,0,0,1.000,2.25,0.0,.000,0,0,4.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0
18,RP,Javy Guerra,Hoollebob,34066, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,0,6.1,23,22,5,3,0,1,1,2,2,0,0,7,1,.286,0,0,0,2,5,1.69,5,5,0,0,3.64,0.2,0.1,0.3,1.68,1,5,0,1,1,0,0,0,0,1.000,1.42,0.1,1.019,0,0,6.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0
303,RP,Taylor Hearn,Baseball,34575, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,0,3.1,12,11,1,0,1,0,0,0,0,1,0,3,0,.125,0,0,0,0,1,0.31,3,4,0,0,2.43,0.0,0.1,0.2,3.26,1,1,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
79,RP,Brent Honeywell Jr.,Bucknell,34636, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,0,2.1,12,11,4,3,0,0,1,3,2,1,0,2,0,.375,0,0,0,1,1,0.37,3,1,0,0,8.47,-0.1,-0.1,-0.1,4.56,1,1,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0
380,RP,Sam Howard,Wedgwood,34244, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,6.0,28,24,7,5,1,0,1,2,2,4,0,9,0,.429,0,0,0,1,3,0.64,3,5,1,0,4.49,0.0,0.0,0.2,3.03,1,3,0,1,0,1,0,0,0,1.000,1.50,-0.3,.000,1,0,6.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
302,RP,Jay Jackson,Baseball,40628, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.1,10,7,3,1,0,0,2,4,4,2,0,2,0,.333,1,0,0,0,2,1.18,3,0,0,2,15.33,-0.7,-0.3,-0.2,5.68,1,2,0,1,1,0,0,0,0,1.000,3.86,0.3,1.019,2,2,2.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
390,RP,Deacon Jones,Portland,40059, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,0,1.2,7,7,2,2,0,0,0,1,1,0,0,2,0,.400,0,0,0,0,1,0.66,1,2,1,0,0.93,-0.0,0.1,0.0,1.63,1,1,0,0,0,0,0,0,0,.000,0.00,-0.3,.000,1,0,1.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
201,RP,James Kaprielian,Whitestone,34634, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,0,12.2,47,41,4,2,1,0,1,1,0,6,0,13,0,.111,0,0,0,1,5,0.54,12,12,0,0,3.72,0.1,0.2,0.7,3.49,1,5,0,1,1,0,0,0,0,1.000,0.71,0.1,.000,0,0,12.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.7,0.0
243,RP,Marcel Lachemann,Law Law Land,39205, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,3.1,16,12,2,1,1,0,0,1,0,4,0,2,0,.200,0,0,0,1,3,1.25,6,1,0,0,5.73,0.1,-0.0,0.1,7.06,1,3,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
161,RP,Lucas Luetge,Newark,35812, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.2,12,11,3,2,1,0,0,1,1,1,0,3,0,.375,0,0,0,0,2,0.28,4,1,0,0,2.20,0.0,0.1,0.1,3.81,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
121,RP,Lucas Luetge,Derp Force,35812, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,6,0,5.1,23,18,5,4,1,0,0,2,2,3,0,4,1,.333,0,1,0,2,6,1.97,6,4,0,0,4.08,-0.3,0.1,0.2,4.90,1,6,0,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,5.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
193,RP,Jordan Lyles,Whitestone,34989, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,0,10.0,45,42,13,10,2,0,1,4,4,2,0,14,0,.429,0,1,0,0,5,0.52,7,9,1,0,2.43,-0.3,0.3,0.2,2.05,1,5,0,1,1,0,0,0,0,1.000,0.90,-0.3,1.019,1,0,10.0,0,0,0.00,0,0,2,1,0,0,0,0,0,0,0,-0.4,0.0
347,RP,Andres Machado,Tokyo,34360, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.2,11,10,2,2,0,0,0,0,0,1,0,6,0,.500,0,0,0,0,2,0.23,0,2,0,0,0.00,0.0,0.2,0.2,-0.60,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
130,RP,Andres Machado,Tar Valon,34360, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,3.1,21,18,7,4,2,0,1,3,1,2,0,5,0,.462,0,1,0,0,3,2.31,1,4,0,0,6.03,-0.7,-0.0,-0.1,3.48,1,3,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
369,RP,Paul Maholm,Wedgwood,36095, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,0,8.0,34,30,6,2,1,0,3,5,5,4,0,13,0,.214,0,0,1,0,5,0.44,4,7,0,0,6.45,-0.0,-0.1,0.0,1.94,1,5,0,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,8.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.7,0.0
74,RP,Paul Maholm,Finneytown,36095, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,5.1,24,21,5,5,0,0,0,4,0,2,0,4,0,.278,0,1,1,0,3,0.63,6,5,3,1,2.95,0.0,0.1,-0.1,4.47,1,3,0,1,0,1,0,0,0,1.000,1.69,-1.2,.000,4,1,5.1,0,0,0.00,0,0,2,0,0,0,0,0,0,0,0,-0.1,0.0
355,RP,Jake McGee,Tokyo,34039, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.1,11,8,2,2,0,0,0,1,0,2,0,2,0,.286,0,1,0,0,2,0.43,3,2,0,0,4.18,-0.1,0.0,0.0,5.36,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
38,RP,Tommy Milone,Beijing,40631, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,2.0,10,10,4,2,1,0,1,2,2,0,0,1,0,.375,0,0,0,0,3,1.66,0,5,0,0,8.83,-0.2,-0.1,-0.1,3.28,1,3,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
169,RP,Dauri Moreta,Newark,34293, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,3.2,14,14,2,2,0,0,0,1,0,0,0,4,0,.200,0,0,1,0,2,0.22,4,3,0,0,1.15,0.0,0.2,0.1,2.02,1,2,0,2,0,1,1,0,0,.500,2.45,-0.4,.000,0,0,3.2,0,0,0.00,1,0,0,0,0,0,0,0,0,0,0,0.4,0.0
274,RP,Sean Newcomb,Chico,34505, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,3.1,13,12,2,1,0,0,1,1,1,1,0,4,0,.143,0,0,0,0,2,0.38,5,1,1,0,5.73,0.1,-0.0,0.1,3.42,1,2,0,1,1,0,0,0,0,1.000,2.70,-0.2,1.019,1,0,3.1,0,0,0.00,0,0,1,1,0,0,0,0,0,0,0,-0.1,0.0
316,RP,Jonathon Niese,Morristown,39462, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,4.1,20,20,8,5,1,1,1,4,1,0,0,5,0,.500,0,0,0,2,2,1.24,4,2,0,0,4.02,-0.4,0.1,-0.1,2.51,1,2,0,2,2,0,0,0,0,1.000,4.15,0.1,1.019,0,0,4.1,0,0,0.00,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
111,RP,Tom Norton,Derp Force,39863, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,6,0,7.2,31,28,6,4,1,0,1,2,2,3,0,6,0,.238,0,0,0,1,6,1.34,9,6,0,1,4.63,0.5,0.1,0.3,4.27,1,6,0,0,0,0,0,0,0,.000,0.00,-0.1,.000,1,1,7.2,0,0,0.00,0,0,0,0,1,0,0,0,0,0,0,-0.1,0.0
11,RP,Frank Owen,Hoollebob,37169, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,4.2,24,20,7,4,0,1,2,5,5,4,0,4,0,.357,0,0,0,1,3,0.95,2,7,0,0,9.76,0.1,-0.2,-0.2,5.36,1,3,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,4.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
313,RP,Donn Pall,Morristown,39839, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.0,12,12,6,2,2,1,1,4,4,0,0,5,0,.833,0,0,0,0,2,0.72,0,1,0,0,4.83,-0.4,0.0,-0.2,0.15,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
15,RP,Cionel Perez,Hoollebob,34997, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.2,10,10,1,1,0,0,0,0,0,0,0,6,0,.250,0,0,0,0,2,0.63,0,2,0,0,0.00,0.1,0.2,0.2,-2.40,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
370,RP,Lou Pote,Wedgwood,39813, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,0,6.1,29,25,6,2,0,2,2,5,5,4,0,7,0,.250,0,0,0,0,4,0.77,7,5,1,0,7.12,-0.4,-0.1,-0.1,4.09,1,4,0,1,1,0,0,0,0,1.000,1.42,-0.3,1.019,1,0,6.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
80,RP,Lou Pote,Bucknell,39813, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.0,12,10,5,5,0,0,0,1,1,2,0,2,0,.625,0,0,0,1,2,0.23,2,1,0,0,4.33,-0.0,0.0,0.0,5.39,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
375,RP,Tanner Rainey,Wedgwood,34358, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,4.0,17,15,3,1,0,0,2,3,3,2,0,6,0,.143,0,0,0,0,3,0.56,3,3,0,0,8.33,-0.1,-0.1,-0.0,2.45,1,3,0,2,1,1,0,0,0,1.000,4.50,0.1,1.019,0,0,4.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.1,0.0
351,RP,Cody Reed,Tokyo,40640, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.0,7,7,1,1,0,0,0,0,0,0,0,3,0,.250,0,0,0,0,2,1.37,2,1,0,0,0.33,0.1,0.1,0.1,0.76,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
239,RP,Cody Reed,Law Law Land,40640, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,0,6.1,27,25,4,3,1,0,0,2,0,1,0,7,0,.211,0,1,0,0,4,1.58,6,6,0,0,1.59,-0.1,0.3,0.2,2.68,1,4,0,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,6.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
153,RP,Cody Reed,Tar Valon,40640, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,0,4.0,17,16,5,3,2,0,0,1,1,1,0,6,0,.500,0,0,0,0,4,1.59,1,4,0,0,1.08,0.4,0.2,0.2,1.32,1,4,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,4.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.0
167,RP,Alex Reyes,Newark,34206, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,0,0.1,2,2,1,1,0,0,0,0,0,0,0,0,0,.500,0,0,1,0,1,0.05,1,0,0,0,3.20,0.0,0.0,0.0,6.88,1,1,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
138,RP,Alex Reyes,Tar Valon,34206, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,3.0,12,11,2,2,0,0,0,0,0,1,0,7,0,.500,0,0,0,0,3,1.02,1,1,0,0,0.00,0.2,0.2,0.2,-0.21,1,3,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
